Accident_ID,Accident_Type_Code,Adverse_Weather_Metric,Cabin_Temperature,Control_Metric,Days_Since_Inspection,Max_Elevation,Safety_Score,Severity,Total_Safety_Complaints,Turbulence_In_gforces,Violations,source
8858,2,0.314050656397823,75.8,65.67912488605289,13,23197.3294465658,27.6255707762557,Highly_Fatal_And_Damaging,2,0.55123764875586,1,train
5927,2,0.328620657287925,77.55,45.897903372834996,13,24034.9567110232,50.50228310502279,Highly_Fatal_And_Damaging,22,0.804753696357736,0,train
646,4,0.076505897644789,79.15,82.5888787602553,17,41380.2006558883,16.1187214611872,Highly_Fatal_And_Damaging,3,0.21874576271186397,3,train
7589,2,0.42863320847532005,84.21,68.3682771194166,13,31748.2529497146,28.9041095890411,Highly_Fatal_And_Damaging,0,0.38823728813559294,3,train
9275,7,0.00312164948656344,79.62,81.5861440291705,11,36737.2575783467,68.8584474885845,Significant_Damage_And_Fatalities,9,0.296279120086549,4,train
4759,2,0.55117256042946,78.73,66.6362807657247,19,40716.714209966296,20.410958904109602,Significant_Damage_And_Serious_Injuries,5,0.368403173458348,2,train
4883,7,0.0023486603555845603,83.07,73.9288969917958,11,26023.207256331498,68.675799086758,Significant_Damage_And_Fatalities,4,0.43619978362784007,3,train
10523,5,0.0351650331134311,84.48,77.6663628076573,8,53200.8631540441,55.6164383561644,Significant_Damage_And_Serious_Injuries,12,0.276084385142445,2,train
7667,4,0.0679645047747395,86.57,71.05742935278029,13,37158.7255184061,27.8538812785388,Highly_Fatal_And_Damaging,8,0.30637648755860103,3,train
10679,5,0.0316153311067691,77.95,85.0957155879672,13,45783.5276614128,52.4657534246575,Minor_Damage_And_Injuries,7,0.199632888568337,2,train
4022,4,0.0657649417158369,78.66,61.6681859617138,13,36292.1949816483,30.0,Highly_Fatal_And_Damaging,3,0.346405337179949,1,train
11402,3,0.20841422625368805,84.83,100.0,8,41662.6922278005,56.894977168949794,Significant_Damage_And_Serious_Injuries,2,0.21441831950955603,3,train
1154,7,0.00214351929204433,77.86,68.5505925250684,21,26992.7869170996,39.5433789954338,Significant_Damage_And_Fatalities,11,0.23100685178507,2,train
4490,4,0.0838515457532471,80.25,44.8951686417502,12,45343.986977353896,54.4292237442922,Highly_Fatal_And_Damaging,8,0.621197980526505,3,train
6398,2,0.252547764645463,77.69,76.5268915223336,7,19525.85738177,71.5981735159817,Minor_Damage_And_Injuries,19,0.374533717994951,2,train
12490,4,0.0544450648103602,82.45,51.0938924339107,12,29832.3547137758,43.6529680365297,Minor_Damage_And_Injuries,10,0.34171727371078203,2,train
9548,3,0.135850462114308,79.47,76.29899726526891,9,27417.599452845698,54.5205479452055,Significant_Damage_And_Serious_Injuries,3,0.258774612333213,0,train
8472,2,0.416733810413223,80.47,47.265268915223395,16,30701.4903580148,16.4840182648402,Significant_Damage_And_Fatalities,2,0.514093761269383,3,train
12061,2,0.38229781948811603,80.84,65.22333637192351,11,28248.2003469655,57.351598173515995,Minor_Damage_And_Injuries,7,0.34892967904796196,1,train
347,7,0.00228169437294458,80.27,57.0191431175934,12,25794.580871847003,32.557077625570805,Significant_Damage_And_Fatalities,3,0.399777136675081,3,train
717,7,0.00270436622546922,85.22,64.1294439380128,21,28326.8604547061,2.64840182648402,Highly_Fatal_And_Damaging,4,0.24579228272628895,0,train
10655,4,0.0731233481438206,85.3,80.6289881494986,15,39527.6388068,20.958904109589,Highly_Fatal_And_Damaging,1,0.396892174540209,0,train
7779,7,0.0037624088321581103,79.24,66.9097538742024,10,41567.5210621664,49.0867579908676,Minor_Damage_And_Injuries,0,0.302770284890011,2,train
11078,5,0.0146382192559913,75.05,70.1002734731085,12,20520.7410460176,53.8812785388128,Minor_Damage_And_Injuries,8,0.22848250991705701,4,train
6813,1,1.3463640845786797,80.51,67.6390154968095,20,36873.0707665609,16.6666666666667,Significant_Damage_And_Serious_Injuries,9,0.505078254597908,2,train
8522,2,0.447798128438708,81.95,69.4165907019143,17,32990.9149372376,39.726027397260296,Minor_Damage_And_Injuries,4,0.246874143526866,1,train
1636,2,0.519355070097568,80.37,70.1914311759344,12,38350.7195579992,56.5753424657534,Minor_Damage_And_Injuries,6,0.316834475297511,0,train
6124,7,0.00276350539336952,78.09,66.6818596171377,20,28356.813204319904,40.1369863013699,Significant_Damage_And_Fatalities,3,0.35325712225027,0,train
2565,3,0.0892549623370623,82.03,60.57429352780311,8,18214.706269736,44.4292237442922,Highly_Fatal_And_Damaging,4,0.476228633249188,3,train
7211,6,0.006603422836718871,81.82,62.1239744758432,14,27255.6195552223,37.3059360730594,Significant_Damage_And_Serious_Injuries,7,0.232088712585647,1,train
10469,3,0.190396357309199,79.47,64.5396536007293,19,38399.455104896,19.3607305936073,Significant_Damage_And_Serious_Injuries,3,0.282575549945907,2,train
12218,2,0.556483733711453,83.83,64.9954421148587,12,40981.1689324739,55.5707762557078,Minor_Damage_And_Injuries,2,0.289787955283087,2,train
2901,4,0.0476683348266297,79.06,50.9115770282589,9,26015.962941191003,52.7853881278539,Minor_Damage_And_Injuries,5,0.645359538406058,1,train
4128,7,0.00196638455370176,78.32,61.71376481312671,11,22248.3350362665,68.49315068493149,Significant_Damage_And_Fatalities,1,0.37092751532636103,2,train
6373,3,0.20409022088832396,83.5,50.5925250683683,4,40844.1082299599,72.5570776255708,Minor_Damage_And_Injuries,11,0.40807140281283794,1,train
8347,2,0.577778976533685,81.73,78.5779398359162,9,42692.4127039013,54.84018264840179,Significant_Damage_And_Serious_Injuries,9,0.39112225027046504,2,train
11889,2,0.576823927713424,79.82,60.1185050136736,16,42621.8436108,54.109589041095894,Significant_Damage_And_Fatalities,2,0.358305805986296,3,train
4421,2,0.47876329269109,80.53,74.567000911577,12,35354.6491535324,56.5753424657534,Minor_Damage_And_Injuries,1,0.344241615578795,4,train
8487,3,0.0970591864698041,80.25,61.485870556062004,19,19201.5021304644,31.689497716894998,Minor_Damage_And_Injuries,6,0.330898665705012,0,train
8531,1,1.2684727108881002,79.39,72.0145852324522,10,34397.7574159421,39.13242009132421,Highly_Fatal_And_Damaging,6,0.225597547782185,2,train
3738,7,0.0031164589957626,77.74,36.782133090246205,14,33637.1800839273,36.62100456621,Minor_Damage_And_Injuries,0,0.454952037504507,3,train
11483,7,0.00321479368160568,83.01,62.7164995442115,14,35154.727264940804,58.9954337899543,Significant_Damage_And_Fatalities,5,0.461803822574828,2,train
10779,6,0.0077672881385304,78.91,53.600729261622604,10,32677.2060754324,36.8036529680365,Highly_Fatal_And_Damaging,5,0.476589253516048,2,train
8996,6,0.00842757143418226,80.72,73.88331814038291,15,34727.7751753632,32.8767123287671,Significant_Damage_And_Serious_Injuries,0,0.364796970789758,3,train
9330,3,0.186439934637007,82.66,62.8988149498633,8,37378.440261456,57.1232876712329,Significant_Damage_And_Serious_Injuries,12,0.445215290299315,0,train
6623,7,0.0019003748459480102,79.27,70.1914311759344,16,22121.029762144302,51.3698630136986,Significant_Damage_And_Fatalities,0,0.308900829426614,2,train
5214,1,1.36336943621395,77.62,70.1914311759344,10,36925.0352582009,49.2694063926941,Significant_Damage_And_Serious_Injuries,10,0.555925712225027,2,train
11678,7,0.00290078660817579,81.85,64.8131267092069,11,30442.0286950033,69.9543378995434,Significant_Damage_And_Fatalities,3,0.276805625676163,3,train
3074,3,0.22694424407898803,80.8,57.155879671832295,12,45955.038136829295,44.566210045662096,Minor_Damage_And_Injuries,20,0.725417237648755,0,train
10684,7,0.00312164948656344,82.82,56.38103919781221,2,36104.8569903325,71.5981735159817,Minor_Damage_And_Injuries,0,0.38102488279841296,1,train
864,1,1.1424194449443998,83.34,97.7666362807658,14,31279.259129209702,47.0319634703196,Minor_Damage_And_Injuries,2,0.256971510998918,2,train
7675,7,0.00383708389771657,82.64,56.1531449407475,12,41724.5687249952,42.100456621004604,Minor_Damage_And_Injuries,2,0.537534078615218,1,train
5935,7,0.00123451418944082,77.27,66.3172288058341,10,16029.0812385471,72.87671232876708,Significant_Damage_And_Fatalities,7,0.278608727010458,4,train
2757,7,0.0022803372822657103,88.18,37.283500455788605,9,27237.906313955496,74.2009132420091,Significant_Damage_And_Serious_Injuries,4,0.694764514965741,2,train
1297,4,0.0563295397232032,78.31,81.3582497721058,13,30992.0427846588,28.0821917808219,Highly_Fatal_And_Damaging,7,0.30313090515687,3,train
7470,2,0.493845717527548,80.71,49.9544211485871,14,36091.5527721269,36.4383561643836,Minor_Damage_And_Injuries,2,0.35433898305084705,1,train
76,6,0.00607740767699834,77.0,86.50865998176849,12,24720.9693935259,30.3196347031963,Highly_Fatal_And_Damaging,4,0.3629938694554629,2,train
11997,3,0.211178175574612,77.52,55.6973564266181,9,42253.180939844504,52.9680365296804,Minor_Damage_And_Injuries,2,0.38030364226469504,4,train
4320,1,0.894409699247168,77.94,75.1595259799453,11,24420.713003042,36.11872146118721,Highly_Fatal_And_Damaging,4,0.326571222502704,2,train
4273,2,0.6908782321657609,88.71,62.2607110300821,11,51010.5063788741,56.25570776255711,Highly_Fatal_And_Damaging,18,0.28906671474936896,3,train
4852,6,0.00968269097989471,79.53,75.2051048313583,13,38428.2020163946,41.689497716895,Significant_Damage_And_Serious_Injuries,17,0.525272989542012,3,train
5740,5,0.0163093518654224,77.39,61.0300820419326,13,25094.3570432439,62.9680365296804,Significant_Damage_And_Fatalities,3,0.496423368193292,3,train
9106,7,0.00345604242138982,79.47,75.8432087511395,13,39615.1050970733,63.8356164383562,Significant_Damage_And_Fatalities,4,0.324046880634692,2,train
3719,1,1.9079256458467,86.43,60.9845031905196,9,49722.5743419767,41.1415525114155,Highly_Fatal_And_Damaging,12,0.336668589974756,3,train
6435,5,0.0232444911274353,82.11,56.8368277119417,14,35120.776225878704,23.7899543378995,Highly_Fatal_And_Damaging,13,0.37597619906238705,2,train
2351,3,0.172001299953239,82.2,70.0091157702826,8,34142.8282653348,79.5433789954338,Significant_Damage_And_Fatalities,0,0.35325712225027,0,train
10198,4,0.0435688687075891,79.91,72.24247948951691,16,23643.2785223982,16.5296803652968,Highly_Fatal_And_Damaging,0,0.33125928597187204,0,train
5836,6,0.00873794417837618,80.51,65.9070191431176,18,34198.7569609193,22.694063926940604,Significant_Damage_And_Serious_Injuries,14,0.499308330328164,3,train
6172,7,0.00246153031373213,76.02,75.38742023701,16,22951.8359276977,43.3333333333333,Minor_Damage_And_Injuries,15,0.39292535160476,1,train
2119,2,0.596791289287252,81.82,69.690063810392,14,43971.7104530714,49.0867579908676,Minor_Damage_And_Injuries,2,0.37273061666065604,1,train
900,6,0.0115568724282437,76.18,75.25068368277121,15,45290.8914732731,32.8767123287671,Significant_Damage_And_Serious_Injuries,8,0.38030364226469504,2,train
6535,2,0.775872856375072,79.45,78.4867821330902,15,59108.8771655082,45.79908675799089,Minor_Damage_And_Injuries,1,0.386434186801298,2,train
7412,6,0.009890656392419959,76.73,72.926162260711,12,39422.8467693878,44.0639269406393,Significant_Damage_And_Serious_Injuries,3,0.38607356653443897,4,train
10116,4,0.0763205990087241,77.17,73.6554238833182,8,41917.3221674367,46.62100456620999,Highly_Fatal_And_Damaging,3,0.368042553191489,3,train
431,2,0.42347102398951597,76.32,75.47857793983592,9,31290.8093282879,54.2922374429224,Significant_Damage_And_Serious_Injuries,2,0.37092751532636103,2,train
2458,1,1.40966132986615,79.52,82.13309024612579,15,38360.573071955296,31.735159817351605,Significant_Damage_And_Serious_Injuries,0,0.17655319148936105,3,train
9409,6,0.0098830789264511,85.61,57.155879671832295,11,40968.874304452795,46.2100456621004,Minor_Damage_And_Injuries,0,0.300606563288856,4,train
8437,6,0.0075671699537456704,83.08,59.3892433910666,7,30551.914471598397,82.23744292237441,Significant_Damage_And_Fatalities,0,0.364796970789758,2,train
11660,3,0.141000605097377,79.76,75.1595259799453,4,28201.7353365839,58.3561643835616,Highly_Fatal_And_Damaging,2,0.249759105661738,1,train
10123,2,0.578783519836537,79.17,70.6472196900638,14,42622.3715192289,48.1735159817352,Minor_Damage_And_Injuries,14,0.37020627479264295,1,train
6615,6,0.00500979728337652,76.4,64.2661804922516,15,22429.337175223198,33.2420091324201,Significant_Damage_And_Serious_Injuries,5,0.3352261089073211,2,train
5745,6,0.0105823276581405,78.84,78.80583409298092,16,42630.0016766009,29.1324200913242,Significant_Damage_And_Serious_Injuries,3,0.205402812838081,2,train
9723,2,0.447344516323107,81.74,43.80127620783961,12,33060.133221202595,42.9223744292237,Minor_Damage_And_Injuries,12,0.6756516408222141,3,train
9450,3,0.13136338669314698,82.45,62.07839562443029,15,26433.2861366269,31.9634703196347,Significant_Damage_And_Serious_Injuries,3,0.34496285611251304,3,train
2190,3,0.21159615197315498,76.89,86.9644484958979,16,42630.0016766009,30.3196347031963,Significant_Damage_And_Serious_Injuries,0,0.220548864046159,3,train
2702,4,0.0486066327281578,77.59,63.172288058340904,13,26257.387922929902,26.2100456621005,Highly_Fatal_And_Damaging,0,0.556286332491886,2,train
3127,4,0.08921910762285198,76.6,75.25068368277121,16,48882.9969470896,17.1689497716895,Highly_Fatal_And_Damaging,15,0.315391994230076,1,train
8508,7,0.00359948034871558,78.33,87.46581586144029,13,40762.813278056805,38.310502283105,Significant_Damage_And_Serious_Injuries,54,0.25769275153263604,0,train
2645,4,0.0453323988881035,81.12,46.8094804010939,11,24626.2329864038,68.675799086758,Significant_Damage_And_Serious_Injuries,4,0.5634987378290661,2,train
8424,2,0.35017958188076004,84.53,77.7575205104832,10,25716.0391227479,62.1461187214612,Minor_Damage_And_Injuries,6,0.24110421925712197,3,train
3354,6,0.00431639490470017,79.24,79.8997265268915,9,19446.333912103,53.47031963470321,Significant_Damage_And_Serious_Injuries,2,0.523469888207717,1,train
1096,4,0.0884973764056748,77.55,46.080218778486795,9,48401.007404396296,40.86757990867579,Significant_Damage_And_Fatalities,34,0.804753696357736,1,train
4636,1,1.0601220101462099,78.33,68.7784867821331,18,28746.8446050309,22.2831050228311,Significant_Damage_And_Serious_Injuries,3,0.4120382257482871,2,train
3073,7,0.00166625715666245,78.31,62.07839562443029,14,22736.3823339225,34.6118721461187,Significant_Damage_And_Serious_Injuries,6,0.330898665705012,4,train
9658,7,0.0032192666671433104,80.22,72.3792160437557,13,32861.2768383276,62.4200913242009,Significant_Damage_And_Fatalities,29,0.30313090515687,0,train
9028,7,0.00300048526359377,80.75,70.0091157702826,7,34439.546164114,83.6529680365297,Significant_Damage_And_Fatalities,0,0.463967544175982,2,train
9403,2,0.53352952103577,80.96,55.0592525068368,17,39482.9418262533,38.4474885844749,Highly_Fatal_And_Damaging,0,0.36948503425892504,3,train
5363,4,0.0537586126419105,80.03,58.6144029170465,16,28986.657479203903,17.7168949771689,Highly_Fatal_And_Damaging,0,0.323325640100974,3,train
1334,4,0.0682294487333802,78.49,60.80218778486779,20,37241.4014656805,27.534246575342497,Minor_Damage_And_Injuries,13,0.40771078254597903,3,train
5669,2,0.530620425913024,76.77,60.5287146763902,16,38767.359602745695,54.109589041095894,Significant_Damage_And_Fatalities,15,0.3705668950595021,1,train
5737,3,0.12625723914265302,75.4,72.0145852324522,9,25279.7240398423,41.415525114155294,Highly_Fatal_And_Damaging,3,0.40771078254597903,2,train
2606,6,0.006857542219663879,78.16,71.42206016408392,18,27801.6840675044,9.49771689497717,Highly_Fatal_And_Damaging,2,0.267429498737829,2,train
9104,1,1.4435309546179598,79.99,56.8824065633546,10,39396.116621502,36.4383561643836,Significant_Damage_And_Fatalities,7,0.4906534439235479,1,train
587,7,0.00318557811251554,78.0,62.5341841385597,16,36059.2215837245,18.310502283105,Highly_Fatal_And_Damaging,8,0.288345474215651,1,train
6254,1,0.770245196670641,76.39,70.0091157702826,15,21043.0745957428,43.3333333333333,Minor_Damage_And_Injuries,5,0.547270825820411,3,train
6444,3,0.19411395823839703,80.67,74.567000911577,15,39449.3892372186,31.9634703196347,Significant_Damage_And_Serious_Injuries,1,0.399055896141363,2,train
4355,2,0.5153546303866889,79.72,53.2360984503191,19,37999.3671044333,31.8264840182648,Highly_Fatal_And_Damaging,0,0.49281716552470295,2,train
2701,4,0.0630931292208833,82.66,71.3764813126709,17,34711.1482249364,12.9223744292237,Highly_Fatal_And_Damaging,5,0.35686332491885997,3,train
5122,7,0.00243243998136578,75.94,65.1321786690975,16,24411.8291325658,31.278538812785396,Significant_Damage_And_Serious_Injuries,7,0.43908474576271206,0,train
11343,4,0.045618295027618,80.83,76.3445761166819,17,25245.6347673321,13.698630136986301,Highly_Fatal_And_Damaging,5,0.20143598990263198,3,train
8900,5,0.0198462668231589,76.44,56.973564266180496,14,31051.277966358703,47.4885844748858,Highly_Fatal_And_Damaging,0,0.54402524341868,2,train
4334,5,0.0108072656643546,76.5,77.1194165907019,12,18147.483466394,56.1187214611872,Minor_Damage_And_Injuries,18,0.243989181391994,2,train
8921,2,0.5158514319144729,79.93,84.2752962625342,15,38116.5516912975,46.1187214611872,Minor_Damage_And_Injuries,9,0.21441831950955603,1,train
214,1,1.4286956794006398,80.55,39.8359161349134,14,38783.3566123134,25.296803652968002,Significant_Damage_And_Fatalities,8,0.51878182473855,2,train
6326,1,1.3231242855511298,78.52,99.95442114858709,13,36035.1961423479,28.0821917808219,Highly_Fatal_And_Damaging,2,0.37236999639379703,1,train
8868,4,0.0263158471738954,83.56,67.18322698268001,13,14871.6649197146,50.1826484018265,Minor_Damage_And_Injuries,0,0.293394157951677,2,train
8572,2,0.6593871275443051,79.18,80.4010938924339,18,48352.0147996316,35.2511415525114,Minor_Damage_And_Injuries,8,0.293394157951677,3,train
3974,5,0.013601554746415999,79.28,50.27347310847771,16,20186.4970862225,53.74429223744289,Significant_Damage_And_Fatalities,6,0.329095564370718,2,train
5388,6,0.00665611796596474,79.4,68.9608021877849,12,28101.3254768902,42.8767123287671,Significant_Damage_And_Serious_Injuries,10,0.33125928597187204,2,train
7084,2,0.494990146588943,85.36,78.5323609845032,11,36493.1943544014,59.9086757990868,Minor_Damage_And_Injuries,22,0.27103570140641897,3,train
638,3,0.0901689468028183,79.72,71.19416590701921,19,18241.0570937703,20.8675799086758,Significant_Damage_And_Serious_Injuries,2,0.438724125495853,2,train
5781,4,0.0516703891898946,79.99,56.517775752051,13,28454.4613989612,40.7305936073059,Minor_Damage_And_Injuries,4,0.48632600072124,1,train
1403,1,1.0889628054204499,77.74,50.091157702825896,13,29601.0780584221,27.534246575342497,Significant_Damage_And_Fatalities,28,0.49425964659213795,1,train
6051,7,0.0018770473815098601,77.03,61.6681859617138,13,21079.2995457879,64.3835616438356,Significant_Damage_And_Fatalities,7,0.34496285611251304,2,train
1841,4,0.0634078516306716,77.4,77.2561531449408,11,34310.6178985485,34.337899543379,Highly_Fatal_And_Damaging,1,0.269953840605842,3,train
5319,6,0.0067948210839351795,79.92,38.1039197812215,14,26015.962941191003,34.1552511415525,Minor_Damage_And_Injuries,5,0.629852866931121,3,train
2978,6,0.0103375714698017,85.64,70.37374658158609,8,40561.6926747208,56.301369863013704,Significant_Damage_And_Serious_Injuries,0,0.330898665705012,1,train
2502,7,0.0018293760999619102,81.8,45.2597994530538,10,21768.7855190636,60.1826484018265,Significant_Damage_And_Serious_Injuries,7,0.5209455463397039,5,train
4216,3,0.0756091709686122,84.72,55.9252506836828,12,15092.1179955555,42.328767123287705,Minor_Damage_And_Injuries,3,0.385352326000721,0,train
11760,7,0.00212389414099217,80.71,54.056517775752106,9,23192.1558746436,78.2191780821918,Significant_Damage_And_Serious_Injuries,30,0.30313090515687,2,train
9179,4,0.0535933280335573,77.27,54.876937101185,15,28716.275457879103,33.7899543378995,Minor_Damage_And_Injuries,5,0.365518211323476,1,train
6428,6,0.00686081877193683,79.86,62.944393801276206,14,27059.9484729937,36.5753424657534,Significant_Damage_And_Serious_Injuries,11,0.32152253876667897,3,train
517,4,0.0277814772558509,79.79,76.9371011850502,7,14552.7349096771,48.675799086758005,Highly_Fatal_And_Damaging,10,0.39797403534078596,3,train
1931,3,0.19520099345621,79.61,54.2844120328168,15,39380.291354963796,35.1141552511415,Minor_Damage_And_Injuries,7,0.5519588892895779,2,train
11351,4,0.0542862669246763,77.75,74.9316317228806,12,30077.4161879637,30.1826484018265,Highly_Fatal_And_Damaging,6,0.282936170212766,2,train
619,1,1.4613482216058897,77.99,53.00820419325439,16,39565.8344826951,40.7762557077626,Highly_Fatal_And_Damaging,8,0.5209455463397039,2,train
657,2,0.436714350501206,75.94,61.440291704649105,13,32314.577381767,26.7123287671233,Highly_Fatal_And_Damaging,6,0.44413342949873796,0,train
1579,3,0.12221944716711698,77.69,59.6171376481313,8,24664.528930302797,55.388127853881294,Significant_Damage_And_Serious_Injuries,2,0.45134583483591795,3,train
13,4,0.0499833389656219,79.34,77.7119416590702,13,27433.255869225697,29.0867579908676,Highly_Fatal_And_Damaging,0,0.362272628921745,2,train
6443,6,0.0100253470599817,80.53,68.8240656335461,10,37678.013457620094,50.7762557077626,Significant_Damage_And_Serious_Injuries,0,0.28149368914533,1,train
11672,5,0.0299674821819734,77.39,76.02552415679129,14,43887.3019722406,36.5753424657534,Significant_Damage_And_Serious_Injuries,17,0.4340360620266861,2,train
6439,2,0.451859982865108,76.14,70.6927985414767,9,33309.9400006456,66.25570776255711,Minor_Damage_And_Injuries,1,0.390401009736747,1,train
7365,3,0.13411018996452,79.87,84.04740200546951,11,26757.665677276298,47.5342465753425,Significant_Damage_And_Serious_Injuries,3,0.19710854670032502,3,train
6404,6,0.00892252524172122,79.46,64.94986326344579,15,36736.6428204931,32.2374429223744,Significant_Damage_And_Serious_Injuries,4,0.549434547421565,2,train
1058,3,0.164634007734505,81.89,48.9061075660894,12,33426.1810266522,32.557077625570805,Highly_Fatal_And_Damaging,9,0.42249621348719796,1,train
5933,1,1.86385648085953,76.63,73.1996353691887,16,49396.8764131783,18.310502283105,Highly_Fatal_And_Damaging,3,0.20432095203750503,3,train
4537,3,0.233684409670316,79.74,48.1312670920693,12,47541.0050691026,44.657534246575295,Minor_Damage_And_Injuries,1,0.670963577353047,3,train
10106,2,0.478473145692437,80.89,67.6390154968095,15,35237.7775518202,56.2100456621004,Significant_Damage_And_Fatalities,0,0.314310133429499,2,train
4469,4,0.0246675180249184,79.33,49.179580674567006,14,13118.537295639298,25.9817351598173,Significant_Damage_And_Fatalities,2,0.51156941940137,2,train
4279,7,0.00383708389771657,79.68,82.13309024612579,12,46540.2467885055,68.03652968036529,Significant_Damage_And_Fatalities,1,0.30998269022719105,2,train
4124,5,0.0219848426435965,79.63,70.6927985414767,17,32269.0683506148,26.5296803652968,Significant_Damage_And_Serious_Injuries,15,0.276805625676163,1,train
8864,2,0.52135290526144,76.3,72.24247948951691,12,38661.0770201153,32.1917808219178,Highly_Fatal_And_Damaging,0,0.32116191849982,2,train
9149,1,1.0652076809531899,86.43,61.5314494074749,15,29033.294247319103,21.461187214611897,Highly_Fatal_And_Damaging,9,0.38571294626758,3,train
6351,5,0.0236396818701965,79.85,71.4676390154968,11,34703.197189470804,35.9817351598173,Highly_Fatal_And_Damaging,15,0.258053371799495,3,train
2870,4,0.05511924711346299,81.32,71.42206016408392,8,29978.3820723515,46.25570776255711,Highly_Fatal_And_Damaging,1,0.324046880634692,1,train
9984,1,0.5894887082752671,80.21,80.8113035551504,10,16008.7450906877,37.4885844748858,Highly_Fatal_And_Damaging,6,0.219827623512441,1,train
3312,6,0.00796206330656798,78.47,61.6681859617138,14,30858.543137353397,37.260273972602704,Significant_Damage_And_Serious_Injuries,10,0.453509556437072,3,train
9358,5,0.0244045214906998,82.39,60.483135824977204,14,37158.0803037881,23.013698630137,Highly_Fatal_And_Damaging,22,0.419971871619185,0,train
3824,5,0.0244657939434174,84.0,89.9726526891523,13,37242.7749066967,40.9132420091324,Significant_Damage_And_Serious_Injuries,3,0.328734944103858,2,train
4074,3,0.18001995890700304,76.14,57.8851412944394,12,36159.9008773321,42.8767123287671,Significant_Damage_And_Serious_Injuries,10,0.727941579516768,2,train
4400,5,0.0166987552175787,79.58,53.2360984503191,10,24122.8234182072,38.0365296803653,Significant_Damage_And_Fatalities,1,0.584775333573747,1,train
8423,3,0.14129402577841502,78.96,56.8368277119417,16,28454.4613989612,30.9132420091324,Minor_Damage_And_Injuries,4,0.586939055174901,3,train
3637,4,0.0528874696253254,81.27,74.29352780309941,11,29518.3315276388,36.0730593607306,Highly_Fatal_And_Damaging,6,0.28365741074648404,2,train
2988,3,0.16467954369954801,77.36,72.7894257064722,18,33108.5121785402,22.3744292237443,Significant_Damage_And_Serious_Injuries,1,0.31719509556437103,3,train
10259,2,0.501428821012912,76.95,70.510483135825,16,36906.169904483395,30.6849315068493,Significant_Damage_And_Serious_Injuries,1,0.33125928597187204,3,train
10268,7,0.0035784858464896797,80.97,78.94257064721971,11,40028.3261414048,59.178082191780796,Minor_Damage_And_Injuries,3,0.17943815362423302,3,train
12199,5,0.0215975928521873,77.25,40.5195989061076,12,33372.8197860987,53.2420091324201,Highly_Fatal_And_Damaging,0,0.5981182834475289,4,train
3984,6,0.00649134340495729,78.4,40.2917046490429,15,27755.473500689,44.5205479452055,Highly_Fatal_And_Damaging,2,0.516978723404255,4,train
6232,3,0.184264146382811,77.91,94.0747493163172,13,36929.4217155852,40.9132420091324,Significant_Damage_And_Serious_Injuries,1,0.18052001442481,2,train
5473,2,0.315570346061336,77.91,80.6745670009116,17,23373.6197676668,38.0365296803653,Minor_Damage_And_Injuries,5,0.28870609448251,1,train
218,7,0.00317375662311287,84.52,56.1531449407475,12,32475.3941981611,56.4383561643835,Highly_Fatal_And_Damaging,4,0.458558240173098,1,train
2506,3,0.119606400550729,76.96,68.3682771194166,9,24023.587745112403,53.74429223744289,Significant_Damage_And_Serious_Injuries,17,0.39797403534078596,2,train
1494,6,0.00675229101780232,77.51,66.9097538742024,10,26705.9269085582,50.5479452054795,Significant_Damage_And_Serious_Injuries,7,0.29988532275513896,3,train
11954,2,0.168418281925373,76.18,90.154968094804,12,12595.428881436,54.5205479452055,Minor_Damage_And_Injuries,1,0.28509989181392,1,train
9001,4,0.0486066327281578,80.09,86.9644484958979,13,26572.9666742821,27.8995433789954,Highly_Fatal_And_Damaging,10,0.265987017670393,2,train
4643,1,1.2628155404651598,79.66,40.975387420237006,19,34325.6150767811,41.3698630136986,Significant_Damage_And_Fatalities,4,0.556286332491886,2,train
9911,4,0.0751520617256795,80.67,66.362807657247,23,41232.8372944868,19.5433789954338,Minor_Damage_And_Injuries,7,0.368403173458348,1,train
2748,3,0.19201166810753603,88.11,69.73564266180489,20,38605.8448723499,5.2054794520547905,Highly_Fatal_And_Damaging,15,0.254447169130905,3,train
8017,7,0.00300586985694696,80.39,72.3792160437557,13,33311.1730562469,62.6940639269406,Significant_Damage_And_Fatalities,22,0.273560043274432,3,train
6291,6,0.00446187925089134,75.55,67.2743846855059,15,18426.2771409882,33.7442922374429,Significant_Damage_And_Serious_Injuries,4,0.27428128380815,3,train
580,7,0.00249428907864665,81.56,66.7730173199635,14,23467.081784370697,37.3059360730594,Significant_Damage_And_Serious_Injuries,12,0.31178579156148495,3,train
5075,3,0.15796767996914401,82.57,73.1540565177758,6,31290.5115253014,63.698630136986296,Significant_Damage_And_Serious_Injuries,0,0.260938333934367,1,train
3772,4,0.0670328004795129,81.05,50.86599817684589,11,36885.6979512017,35.2511415525114,Significant_Damage_And_Fatalities,0,0.527076090876307,3,train
12276,7,0.0026681802404638104,79.54,68.003646308113,9,28091.6401071219,43.3333333333333,Highly_Fatal_And_Damaging,24,0.38571294626758,1,train
5892,3,0.19753112723806698,84.83,84.0018231540565,10,39781.301126056096,51.6438356164384,Significant_Damage_And_Serious_Injuries,2,0.19710854670032502,2,train
148,4,0.0498088897494593,79.25,74.74931631722879,9,27433.255869225697,40.86757990867579,Highly_Fatal_And_Damaging,0,0.33450486837360305,3,train
